Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Sergio Canales,Racing Santander,Monterrey,"RW, RAMF, AMF",35,10000000,2028-06-30,39,3767,17,12.77,10,7.57,16.2,43.95,Spain,Spain,left,178,72,no,3.39,2.89,67.77,0.65,18.52,0.12,0.17,0.05,1.31,1.9,0.38,4,0.1,0,0.0,3.68,0.41,11,0.26,0.31,1,0.02,112,2.68,43.75,15.179,0.24,2.29,26.04,0.69,20.69,1.48,29.03,0.29,2.72,59.65,11.25,38.64,1.94,3.44,0.81,38.63,1.43,1.55,47.07,83.65,12.64,72.4,10.66,95.07,16.03,85.69,41.76,88.73,3.11,55.38,18.0,35.03,0.18,1.65,0.07,0.02,0.65,44.44,0.57,6.21,72.69,4.47,45.99,1.51,38.1,1.91,0.62,5.3,87.39,0,,0,,0,0.0,0.0,0.0,,,0.33,,,1.53,0.33,35.71,3.49,7,85.714
Pau López,FC Andorra,Toluca,GK,31,10000000,2029-06-30,11,1097,0,0.0,0,0.0,0.57,71.43,Spain,Spain,left,189,77,no,1.8,0.33,100.0,0.08,0.0,0.08,0.12,0.0,1.39,1.99,0.0,1,0.08,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.56,0.16,0.0,29.04,88.42,11.98,76.03,0.0,0.0,16.0,98.46,22.89,98.57,5.99,52.05,27.88,49.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,9.09,0.33,0.0,0.25,0.0,0.0,0.0,3.28,55.0,16,1.31,45,3.69,4,64.44,9.46,0.78,-6.54,-0.537,0.0,0.82,0.08,,,,0.0,0,0.0
G. Giakoumakis,Al Ain,Cruz Azul,CF,31,8000000,2028-06-30,34,1820,9,7.42,5,1.49,19.73,37.59,Greece,Greece,right,185,84,no,3.46,2.92,62.71,4.6,37.63,0.4,0.65,0.05,1.24,2.03,1.68,8,0.4,0,0.0,1.48,0.45,9,0.45,0.37,5,0.25,54,2.67,31.48,16.667,0.25,0.25,0.0,0.1,0.0,0.15,0.0,0.1,1.09,54.55,8.01,33.95,4.1,0.3,0.1,8.75,1.68,1.93,11.32,75.98,1.73,62.86,3.91,84.81,3.16,78.13,10.68,77.78,0.4,75.0,14.14,8.44,0.07,0.59,0.0,0.0,0.05,100.0,0.3,0.54,54.55,0.74,46.67,0.05,0.0,0.89,0.0,0.89,77.78,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
Álvaro Fidalgo,Real Betis,América,"LCMF, LW, AMF",29,8000000,2030-06-30,41,3687,8,5.68,9,4.83,14.62,47.41,Spain,Spain,right,172,67,no,5.0,4.1,64.88,0.76,22.58,0.07,0.1,0.17,2.27,3.08,0.15,1,0.02,0,0.0,2.64,0.2,8,0.2,0.14,1,0.02,41,1.0,43.9,19.512,0.22,1.61,31.82,1.22,28.0,0.34,42.86,0.24,3.1,48.82,9.06,42.59,1.76,3.22,0.51,45.87,0.63,1.71,58.02,89.57,18.36,82.71,9.67,96.46,19.7,92.19,52.02,93.1,4.52,67.57,18.07,39.08,0.12,1.1,0.07,0.05,0.29,58.33,0.54,9.93,81.82,3.56,63.01,0.98,50.0,1.93,0.49,10.01,86.59,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.12,0.0,0.0,0.59,0,0.0
V. Guzmán,Monterrey,Monterrey,"RCB, LCB",24,7000000,2028-06-30,29,2382,1,0.42,0,0.35,13.22,68.86,Mexico,Mexico,right,182,83,no,9.56,6.5,83.14,3.44,53.85,0.11,0.16,0.3,4.04,5.8,0.68,2,0.08,0,0.0,0.04,0.04,1,0.04,0.02,0,0.0,4,0.15,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.87,39.13,0.15,0.57,0.04,29.96,0.3,0.45,42.36,89.47,17.57,80.65,2.34,93.55,18.89,96.8,38.46,92.83,3.89,56.31,19.72,27.28,0.01,0.04,0.0,0.0,0.0,0.0,0.04,5.18,75.91,0.3,50.0,0.19,80.0,0.11,0.0,7.75,78.54,0,,0,,0,0.0,0.0,0.0,,,1.93,,,0.0,0.0,0.0,0.0,0,0.0
C. Rodríguez,Cruz Azul,Cruz Azul,"DMF, LCMF, RCMF",29,7000000,2029-12-31,41,3574,0,1.83,7,6.82,11.56,53.38,Mexico,Mexico,right,171,65,no,6.32,5.31,64.45,0.83,27.27,0.58,0.89,0.03,2.32,3.58,1.01,7,0.18,0,0.0,2.17,0.0,0,0.0,0.05,0,0.0,25,0.63,24.0,0.0,0.18,1.74,53.62,0.5,60.0,1.18,51.06,0.23,1.36,59.26,4.1,46.63,0.91,2.32,0.23,40.72,1.23,0.81,55.07,87.61,16.14,77.38,8.28,94.83,22.61,91.87,47.77,91.41,5.57,65.61,18.54,34.15,0.17,1.84,0.08,0.05,0.55,50.0,0.5,9.32,75.14,4.0,57.86,1.26,46.0,1.39,0.86,8.76,89.08,0,,0,,0,0.0,0.0,0.0,,,0.76,,,0.71,0.0,0.0,2.54,0,0.0
S. Cáceres,América,América,LCB,26,7000000,2027-06-30,25,2025,0,0.83,0,0.31,15.33,65.22,Uruguay,Uruguay,right,180,77,no,9.69,6.98,75.8,3.96,59.55,0.44,0.6,0.71,3.96,5.31,0.71,3,0.13,0,0.0,0.4,0.0,0,0.0,0.04,0,0.0,5,0.22,20.0,0.0,0.0,0.04,100.0,0.0,0.0,0.04,100.0,0.0,0.36,87.5,2.22,50.0,0.62,0.53,0.04,26.76,0.31,1.07,39.78,87.82,16.8,79.63,2.71,96.72,16.4,94.85,35.07,91.76,4.71,58.49,21.01,39.26,0.01,0.09,0.0,0.09,0.0,0.0,0.09,3.16,64.79,0.27,33.33,0.31,42.86,0.22,0.0,6.67,60.0,0,,0,,0,0.0,0.0,0.0,,,2.04,,,0.04,0.0,0.0,0.0,0,0.0
Helinho,Toluca,Toluca,"RW, RAMF, RWF",26,7000000,2028-12-31,24,972,3,2.14,0,1.27,24.81,38.43,Brazil,Brazil,left,175,66,no,4.54,4.72,52.94,1.67,27.78,0.09,0.13,0.19,1.94,2.83,0.83,2,0.19,1,0.09,5.56,0.28,3,0.28,0.2,0,0.0,29,2.69,51.72,10.345,0.0,3.15,20.59,0.46,60.0,2.69,13.79,0.37,7.31,46.84,16.3,36.36,2.59,2.87,0.56,25.09,1.57,1.85,32.96,75.28,7.5,62.96,8.24,91.01,10.09,74.31,28.24,82.3,1.67,55.56,18.68,20.21,0.12,0.74,0.0,0.0,0.65,14.29,0.37,2.5,55.56,3.98,30.23,0.74,25.0,1.48,0.56,3.24,71.43,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.37,0.09,0.0,1.57,0,0.0
John Kennedy,Fluminense,Pachuca,"CF, AMF",24,7000000,2027-12-31,19,1245,9,5.36,0,0.7,22.92,31.55,Brazil,Brazil,right,181,73,no,2.53,3.18,40.91,1.37,42.11,0.07,0.1,0.07,1.16,1.63,1.45,4,0.29,0,0.0,3.47,0.65,9,0.65,0.39,0,0.0,36,2.6,50.0,25.0,0.0,1.16,18.75,0.43,16.67,0.72,20.0,0.07,5.57,35.06,15.47,28.97,4.63,2.46,0.58,17.49,1.52,1.3,21.18,68.26,4.7,55.38,3.61,74.0,5.57,72.73,18.87,72.03,1.23,52.94,15.13,23.43,0.05,0.58,0.07,0.0,0.14,0.0,0.36,2.17,73.33,1.52,23.81,0.29,25.0,0.72,0.22,2.17,60.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
D. Valdés,Vélez Sarsfield,América,"AMF, CF",32,6500000,2027-12-31,27,1218,0,2.57,2,5.06,13.67,40.54,Chile,Chile,right,179,72,no,2.29,2.66,52.78,2.07,35.71,0.22,0.4,0.0,0.67,1.19,0.96,0,0.0,0,0.0,3.47,0.0,0,0.0,0.19,0,0.0,27,2.0,33.33,0.0,0.15,2.36,37.5,1.11,53.33,1.11,26.67,0.52,2.73,48.65,7.68,38.46,3.84,2.14,0.67,37.83,2.51,1.4,44.26,86.14,11.01,81.21,7.91,97.2,17.29,87.61,39.24,89.64,2.81,73.68,18.95,26.43,0.37,2.36,0.15,0.0,0.89,66.67,0.81,5.76,85.9,4.36,67.8,1.18,50.0,2.66,0.96,6.06,87.8,0,,0,,0,0.0,0.0,0.0,,,0.15,,,2.07,0.22,0.0,3.62,0,0.0
