Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Daniel Podence,Al Shabab,Olympiacos Piraeus,"LAMF, RAMF, LW",30,13000000,,30,2060,11,6.33,5,5.93,17.65,46.04,Portugal,Portugal,right,165,58,no,4.02,3.28,62.67,0.96,31.82,0.17,0.27,0.04,1.79,2.8,0.7,6,0.26,1,0.04,6.86,0.48,11,0.48,0.28,1,0.04,55,2.4,47.27,20.0,0.22,3.63,39.76,2.23,37.25,1.35,45.16,0.39,6.77,55.48,11.4,42.91,3.89,2.53,0.7,28.88,1.79,1.18,38.4,72.81,12.67,67.24,6.42,90.48,12.32,72.34,31.33,77.96,3.76,60.47,17.01,31.5,0.26,2.01,0.13,0.13,1.27,41.38,1.22,5.02,65.22,6.16,56.74,1.92,31.82,2.84,1.31,7.6,89.08,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.09,0.04,0.0,0.79,1,0.0
S. Hezze,Olympiacos Piraeus,Olympiacos Piraeus,"RDMF, LDMF, RCMF",24,10000000,2028-06-30,31,2635,0,1.94,0,0.69,15.23,56.05,Argentina,Argentina,right,182,72,no,10.14,7.38,62.04,3.01,53.41,0.55,0.84,0.2,5.02,7.74,1.4,6,0.2,0,0.0,0.72,0.0,0,0.0,0.07,0,0.0,26,0.89,19.23,0.0,0.0,0.51,33.33,0.17,20.0,0.31,33.33,0.03,0.51,66.67,2.49,38.36,0.41,0.82,0.07,35.49,0.34,0.55,52.12,86.96,16.29,77.36,6.63,93.81,22.61,93.96,47.07,90.2,4.54,59.4,19.21,36.12,0.02,0.38,0.07,0.0,0.27,12.5,0.03,9.26,81.55,1.33,43.59,0.61,16.67,0.51,0.17,7.86,80.87,0,,0,,0,0.0,0.0,0.0,,,0.85,,,0.03,0.0,0.0,0.0,0,0.0
Gustavo Scarpa,Atlético Mineiro,Olympiacos Piraeus,"CF, RAMF, LAMF",32,8000000,2027-12-31,7,381,0,0.8,0,0.52,14.88,50.79,Brazil,"Brazil, Italy",left,176,74,no,4.49,3.54,60.0,1.89,0.0,0.24,0.45,0.0,2.13,4.09,1.42,1,0.24,0,0.0,2.83,0.0,0,0.0,0.19,0,0.0,15,3.54,6.67,0.0,0.0,6.14,15.38,2.36,0.0,3.78,25.0,1.18,2.36,60.0,7.8,60.61,3.31,0.47,0.24,35.43,0.94,1.89,43.94,76.88,9.92,76.19,7.32,93.55,21.73,75.0,35.2,87.92,2.6,72.73,21.24,35.9,0.12,1.18,0.0,0.0,0.47,50.0,0.24,4.96,95.24,6.61,32.14,0.47,50.0,1.65,0.94,7.56,81.25,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.94,0.24,0.0,3.07,0,0.0
Fran Navarro,Sporting Braga,Olympiacos Piraeus,CF,28,8000000,2029-06-30,16,1005,5,4.7,0,0.51,19.43,33.64,Spain,Spain,right,179,72,no,3.76,4.84,38.89,5.1,36.84,0.09,0.14,0.09,1.79,2.82,2.33,3,0.27,0,0.0,1.43,0.45,4,0.36,0.42,1,0.09,19,1.7,63.16,26.316,0.0,0.54,0.0,0.09,0.0,0.45,0.0,0.0,0.72,50.0,5.82,27.69,3.04,0.36,0.0,10.57,2.15,0.9,14.96,80.84,2.87,68.75,5.46,93.44,2.96,69.7,14.15,84.18,0.27,66.67,13.51,7.08,0.05,0.45,0.09,0.0,0.09,0.0,0.09,1.43,68.75,0.63,57.14,0.09,0.0,0.54,0.0,1.34,73.33,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1,100.0
A. Živković,PAOK,PAOK,"RAMF, RW",30,8000000,2027-06-30,29,1998,10,5.58,6,6.37,17.57,46.41,Serbia,Serbia,left,169,62,no,6.13,5.99,53.38,1.31,44.83,0.09,0.15,0.14,2.84,4.73,1.22,8,0.36,0,0.0,4.64,0.45,9,0.41,0.25,0,0.0,35,1.58,51.43,28.571,0.27,4.01,35.96,1.13,32.0,2.79,35.48,0.77,3.83,58.82,8.11,46.67,4.01,1.35,0.63,27.79,2.03,1.22,38.15,78.75,8.78,68.21,9.55,93.87,12.88,78.32,31.17,85.98,3.06,58.82,18.53,32.95,0.29,2.03,0.05,0.05,0.5,27.27,1.13,2.7,68.33,4.05,48.89,0.81,27.78,1.94,1.58,5.27,86.32,0,,0,,0,0.0,0.0,0.0,,,0.36,,,1.35,0.09,50.0,1.98,2,50.0
O. Pineda,AEK Athens,AEK Athens,"RDMF, LDMF, RB",30,7000000,2027-06-30,33,2435,3,3.33,2,2.74,20.55,51.8,Mexico,Mexico,right,169,63,no,7.1,6.28,61.76,1.74,55.32,0.0,0.0,0.15,3.22,5.75,0.92,1,0.04,0,0.0,3.44,0.11,3,0.11,0.12,1,0.04,39,1.44,28.21,7.692,0.07,1.03,42.86,0.26,57.14,0.74,40.0,0.07,4.47,55.37,9.2,46.99,1.89,2.18,0.67,43.61,0.78,2.03,57.4,87.38,19.11,77.37,7.98,94.91,21.77,93.72,51.01,90.58,5.4,65.07,18.25,39.34,0.1,0.89,0.07,0.0,0.37,30.0,0.41,10.98,80.81,3.18,61.63,1.03,35.71,1.63,0.44,8.98,83.54,0,,0,,0,0.0,0.0,0.0,,,0.7,,,0.07,0.0,0.0,0.11,0,0.0
K. Despodov,PAOK,PAOK,"RAMF, RW",29,7000000,2027-06-30,33,1951,10,6.26,7,5.28,14.39,36.86,Bulgaria,Bulgaria,right,180,70,no,4.47,4.66,44.55,1.61,22.86,0.09,0.14,0.0,2.31,3.57,1.48,3,0.14,0,0.0,3.87,0.46,10,0.46,0.29,1,0.05,40,1.85,52.5,25.0,0.32,3.69,30.0,0.55,25.0,3.09,29.85,0.69,3.69,45.0,5.63,42.62,3.55,1.89,0.55,19.79,2.95,0.6,25.05,70.35,5.77,60.8,5.58,90.91,7.75,65.48,20.44,78.78,0.92,45.0,16.28,10.6,0.24,1.66,0.05,0.0,0.28,50.0,0.51,1.34,65.52,3.92,50.59,0.18,25.0,1.06,1.15,4.2,73.63,0,,0,,0,0.0,0.0,0.0,,,0.0,,,1.15,0.09,0.0,2.86,0,0.0
F. Ortega,Olympiacos Piraeus,Olympiacos Piraeus,LB,27,6000000,2028-06-30,22,1805,0,0.22,2,1.09,21.74,61.01,Argentina,Argentina,left,177,75,no,9.12,7.43,76.51,3.24,43.08,0.15,0.25,0.15,3.29,5.55,0.9,1,0.05,0,0.0,3.39,0.0,0,0.0,0.01,0,0.0,3,0.15,33.33,0.0,0.1,2.79,26.79,2.79,26.79,0.0,0.0,0.3,3.34,74.63,8.18,58.54,1.35,1.75,0.35,32.61,2.04,1.1,46.42,86.36,16.7,81.49,8.23,96.97,13.01,86.97,40.99,92.7,2.79,50.0,17.16,28.33,0.05,0.65,0.0,0.05,0.3,33.33,0.2,5.43,81.65,2.14,44.19,0.4,37.5,0.35,0.75,7.73,79.35,0,,0,,0,0.0,0.0,0.0,,,0.35,,,0.05,0.0,0.0,0.0,0,0.0
A. El Kaabi,Olympiacos Piraeus,Olympiacos Piraeus,CF,33,5000000,2028-06-30,30,2048,18,17.19,2,1.35,16.0,27.47,Morocco,Morocco,left,182,76,no,1.85,2.02,41.3,5.8,28.03,0.04,0.07,0.13,0.97,1.58,0.83,1,0.04,0,0.0,2.42,0.79,13,0.57,0.76,5,0.22,65,2.86,56.92,27.692,0.09,0.53,25.0,0.26,50.0,0.22,0.0,0.0,1.1,60.0,5.14,24.79,4.57,0.62,0.09,11.12,1.98,0.48,13.71,78.53,1.32,63.33,5.67,90.7,3.78,68.6,12.7,82.01,0.53,50.0,13.83,14.83,0.06,0.53,0.09,0.04,0.04,0.0,0.26,0.66,40.0,0.75,52.94,0.0,0.0,0.66,0.09,0.92,66.67,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.0,0.0,0.0,0.0,6,83.333
Jonny Otto,Deportivo Alavés,PAOK,"RB, LB",32,5000000,2027-06-30,12,660,0,0.58,1,0.63,17.86,62.6,Spain,Spain,both,175,70,no,10.5,8.18,70.0,3.0,72.73,0.27,0.42,0.14,4.5,6.97,0.82,2,0.27,0,0.0,2.05,0.0,0,0.0,0.08,0,0.0,5,0.68,0.0,0.0,0.14,1.91,35.71,0.41,0.0,1.36,50.0,0.41,1.5,81.82,3.82,50.0,2.32,1.64,0.14,32.73,2.45,0.55,45.27,85.24,13.36,71.43,8.73,93.75,14.59,90.65,39.55,90.69,4.09,50.0,17.43,29.6,0.09,0.68,0.27,0.0,0.27,50.0,0.27,4.5,81.82,2.45,50.0,0.95,28.57,1.09,0.68,6.0,77.27,0,,0,,0,0.0,0.0,0.0,,,1.09,,,0.0,0.0,0.0,0.0,0,0.0
