Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Tiknizyan,Crvena Zvezda,Crvena Zvezda,LB,27,6500000,2028-06-30,26,1726,0,0.67,4,4.5,13.77,53.41,Russia,"Russia, Armenia",left,182,82,no,6.1,5.94,56.14,1.62,77.42,0.42,0.76,0.0,2.35,4.26,1.3,5,0.26,0,0.0,2.97,0.0,0,0.0,0.03,0,0.0,13,0.68,15.38,0.0,0.21,4.69,35.56,4.64,35.96,0.05,0.0,0.63,2.24,53.49,4.54,45.98,2.61,1.83,0.37,39.73,2.19,0.57,51.26,83.32,16.16,79.35,10.32,95.45,14.91,80.42,44.48,90.15,2.14,43.9,17.38,25.19,0.23,1.46,0.0,0.1,0.0,0.0,0.89,5.84,76.79,4.02,46.75,0.0,0.0,0.89,1.67,8.13,82.69,0,,0,,0,0.0,0.0,0.0,,,1.2,,,0.0,0.0,0.0,0.05,0,0.0
Matheus,Crvena Zvezda,Crvena Zvezda,GK,34,6000000,2028-06-30,32,3143,0,0.0,0,0.0,0.57,95.0,Brazil,"Brazil, Portugal",right,190,86,no,1.09,0.03,100.0,0.29,100.0,0.0,0.0,0.0,1.06,1.97,0.0,0,0.0,0,0.0,0.09,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,100.0,0.17,83.33,0.0,0.0,0.03,18.3,0.26,0.17,25.08,91.44,12.69,85.55,0.03,100.0,11.68,98.28,19.33,97.63,5.76,70.65,26.25,42.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,64.29,0.0,0.0,0.06,50.0,0.0,0.0,4.7,71.95,28,0.8,104,2.98,12,73.08,29.76,0.85,1.76,0.05,0.0,0.69,0.29,,,,0.0,0,0.0
R. Krunić,Crvena Zvezda,Crvena Zvezda,"RDMF, RCMF, LDMF",32,6000000,2027-06-30,26,1970,2,1.7,1,1.73,12.61,60.87,Bosnia and Herzegovina,Bosnia and Herzegovina,right,184,74,no,7.45,4.07,69.66,2.6,66.67,0.14,0.26,0.32,4.48,8.45,0.73,3,0.14,0,0.0,1.28,0.09,2,0.09,0.08,0,0.0,21,0.96,28.57,9.524,0.05,0.41,55.56,0.14,66.67,0.23,40.0,0.09,0.59,61.54,4.07,50.56,1.23,2.47,0.32,43.58,0.32,1.23,60.9,88.67,20.24,79.68,8.68,96.84,22.34,94.07,56.83,90.43,3.65,65.0,17.3,30.4,0.08,0.73,0.09,0.05,0.64,64.29,0.41,9.82,82.33,2.33,64.71,0.78,52.94,1.6,0.23,9.14,82.0,0,,0,,0,0.0,0.0,0.0,,,1.05,,,0.0,0.0,0.0,0.0,0,0.0
M. Ivanić,Crvena Zvezda,Crvena Zvezda,"LW, LAMF, AMF",32,5000000,2027-06-30,18,1401,12,6.0,3,3.25,13.43,50.24,Serbia,"Serbia, Montenegro",right,183,71,no,4.3,3.21,62.0,1.22,36.84,0.0,0.0,0.13,2.31,4.06,0.51,1,0.06,0,0.0,5.46,0.77,12,0.77,0.39,2,0.13,52,3.34,51.92,23.077,0.19,3.34,38.46,3.02,40.43,0.19,0.0,0.84,3.08,70.83,7.58,48.31,5.97,2.57,0.13,38.09,1.86,0.51,44.52,74.03,15.1,64.26,7.0,91.74,13.94,77.88,36.62,80.35,4.56,49.3,18.14,33.0,0.21,1.48,0.0,0.06,0.58,44.44,0.51,7.84,67.21,5.14,51.25,1.54,45.83,2.25,1.09,8.54,86.47,0,,0,,0,0.0,0.0,0.0,,,0.26,,,0.13,0.06,100.0,0.26,0,0.0
Rodrigão,Crvena Zvezda,Crvena Zvezda,"RCB, LCB",30,5000000,2027-06-30,22,1864,3,2.63,0,1.29,13.52,68.57,Brazil,Brazil,right,191,97,no,6.86,4.54,73.4,4.44,69.57,0.14,0.27,0.48,3.38,6.36,0.53,2,0.1,0,0.0,0.39,0.14,3,0.14,0.13,3,0.14,17,0.82,23.53,17.647,0.0,0.29,33.33,0.05,0.0,0.14,33.33,0.05,0.05,100.0,1.69,54.29,1.26,1.4,0.0,48.38,0.58,0.48,68.22,88.75,27.62,81.99,3.86,98.75,29.89,94.35,61.8,92.11,6.13,57.48,20.89,35.98,0.06,0.48,0.0,0.05,0.05,100.0,0.14,9.61,79.4,0.77,43.75,0.43,44.44,0.34,0.1,13.28,74.18,0,,0,,0,0.0,0.0,0.0,,,2.9,,,0.0,0.0,0.0,0.0,0,0.0
O. Glazer,Crvena Zvezda,Crvena Zvezda,GK,30,5000000,2027-06-30,5,470,0,0.0,0,0.0,0.96,80.0,Israel,"Israel, Romania",right,191,79,no,1.53,0.0,0.0,0.38,50.0,0.0,0.0,0.0,1.53,2.89,0.19,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,100.0,0.0,0.0,0.0,15.89,0.0,0.19,22.98,86.67,14.55,81.58,0.0,0.0,7.85,95.12,15.32,97.5,7.66,65.0,28.44,37.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,22.22,0.0,0.0,0.0,0.0,0.0,0.0,5.17,74.07,3,0.57,12,2.3,3,75.0,2.89,0.55,-0.11,-0.021,0.0,0.57,0.38,,,,0.0,0,0.0
M. Veljković,Crvena Zvezda,Crvena Zvezda,"LCB, RCB, CB",30,4500000,2028-06-30,16,1450,2,1.97,1,0.66,12.04,60.82,Switzerland,"Switzerland, Serbia",right,188,83,no,5.9,4.59,68.92,5.34,52.33,0.0,0.0,0.31,2.73,5.1,0.93,1,0.06,0,0.0,0.31,0.12,2,0.12,0.12,1,0.06,9,0.56,44.44,22.222,0.06,0.12,50.0,0.0,0.0,0.06,0.0,0.0,0.12,0.0,0.56,33.33,1.18,1.86,0.0,44.32,0.56,0.37,60.64,92.84,20.36,85.67,3.91,93.65,31.66,97.84,55.68,95.99,4.84,57.69,20.36,36.48,0.04,0.25,0.06,0.0,0.0,0.0,0.06,7.51,81.82,0.68,36.36,0.37,16.67,0.31,0.06,9.56,82.47,0,,0,,0,0.0,0.0,0.0,,,2.36,,,0.0,0.0,0.0,0.0,0,0.0
M. Arnautović,Crvena Zvezda,Crvena Zvezda,CF,37,4000000,2027-06-30,16,1040,7,6.21,7,3.38,16.53,39.79,Austria,"Austria, Serbia",right,192,83,no,2.25,2.6,60.0,2.51,34.48,0.09,0.16,0.0,0.61,1.1,0.95,0,0.0,0,0.0,2.51,0.61,7,0.61,0.54,0,0.0,34,2.94,47.06,20.588,0.61,0.61,42.86,0.26,33.33,0.35,50.0,0.0,0.87,80.0,9.17,38.68,6.06,0.78,0.0,21.63,3.12,1.56,26.57,78.18,5.88,64.71,6.14,81.69,7.62,86.36,24.58,80.63,1.38,50.0,14.61,19.19,0.29,1.99,0.26,0.09,0.35,50.0,1.21,2.16,76.0,1.9,68.18,0.52,33.33,2.16,0.17,2.86,84.85,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.0,0.0,0.0,0.0,0,0.0
Milson,Al Jazira,Crvena Zvezda,"RW, LAMF, RAMF",26,4000000,2028-06-30,14,918,1,3.24,5,2.18,23.43,48.12,Angola,"Angola, Portugal",right,170,66,no,4.02,4.61,63.83,1.57,25.0,0.0,0.0,0.2,1.08,2.23,0.98,1,0.1,0,0.0,7.35,0.1,1,0.1,0.32,0,0.0,32,3.14,28.13,3.125,0.49,5.2,32.08,2.84,41.38,2.25,21.74,1.18,7.84,55.0,15.98,45.4,5.0,5.29,0.39,28.63,1.96,2.25,36.76,74.13,10.69,66.06,8.04,92.68,9.61,65.31,29.61,83.77,2.06,38.1,17.27,23.99,0.21,1.96,0.1,0.1,0.78,62.5,0.59,3.43,54.29,5.98,49.18,0.78,50.0,2.16,1.47,6.76,79.71,0,,0,,0,0.0,0.0,0.0,,,0.1,,,0.1,0.0,0.0,0.98,1,0.0
C. Ndiaye,Samsunspor,Crvena Zvezda,"CF, RWF",30,3500000,2029-06-30,3,114,1,2.07,0,0.18,13.42,35.29,Senegal,Senegal,right,190,78,no,0.79,2.37,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0,0.0,0,0.0,3.16,0.79,1,0.79,1.63,0,0.0,7,5.53,57.14,14.286,0.0,1.58,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,6.32,25.0,11.05,1.58,0.0,14.21,0.79,0.79,15.79,90.0,2.37,100.0,5.53,85.71,6.32,100.0,14.21,100.0,0.0,0.0,17.11,0.0,0.14,1.58,0.0,0.0,0.0,0.0,0.79,0.79,100.0,0.79,100.0,0.0,0.0,1.58,0.0,2.37,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
