Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
I. Hien,Atalanta,Djurgården,"CF, CB",27,20000000,2028-06-30,5,53,0,0.0,0,0.42,39.06,34.78,Sweden,"Sweden, Burkina Faso",right,191,84,no,5.09,5.09,66.67,11.89,42.86,0.0,0.0,0.0,1.7,3.75,1.7,0,0.0,0,0.0,1.7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,50.0,18.68,27.27,1.7,0.0,0.0,6.79,1.7,0.0,13.58,62.5,3.4,0.0,3.4,100.0,3.4,50.0,13.58,62.5,0.0,0.0,10.98,0.0,0.72,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.7,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
S. Nanasi,Strasbourg,Malmö FF,"AMF, RCMF, LCMF",24,8000000,2029-06-30,13,642,1,1.6,0,0.72,19.77,41.84,Sweden,"Sweden, Hungary",right,178,71,no,4.91,6.03,48.84,0.84,0.0,0.42,0.73,0.14,1.54,2.66,0.98,0,0.0,0,0.0,2.94,0.14,1,0.14,0.22,0,0.0,9,1.26,33.33,11.111,0.0,1.12,12.5,0.56,0.0,0.56,25.0,0.14,3.93,57.14,8.41,40.0,3.08,1.68,0.56,27.62,0.56,0.84,37.99,84.87,10.51,72.0,7.57,96.3,10.93,87.18,34.35,90.2,2.52,44.44,13.85,19.9,0.1,1.68,0.0,0.14,0.28,50.0,0.56,5.19,70.27,3.79,55.56,1.12,37.5,2.94,0.14,5.47,84.62,0,,0,,0,0.0,0.0,0.0,,,0.14,,,0.0,0.0,0.0,0.14,0,0.0
H. Ekdal,Burnley,Djurgården,LCB,27,7000000,2027-06-30,26,2395,4,2.54,0,0.57,18.26,55.97,Sweden,Sweden,right,187,80,no,9.88,5.6,63.09,5.9,52.23,0.3,0.38,0.6,6.05,7.72,0.71,3,0.11,0,0.0,0.9,0.15,4,0.15,0.1,3,0.11,20,0.75,35.0,20.0,0.0,0.04,100.0,0.04,100.0,0.0,0.0,0.04,0.86,65.22,2.41,57.81,1.73,2.25,0.6,33.22,0.26,1.28,48.7,90.28,16.61,82.13,3.34,91.01,22.13,96.1,46.3,92.53,2.37,46.03,18.82,31.05,0.02,0.15,0.04,0.04,0.19,20.0,0.08,5.04,79.85,0.23,50.0,0.23,16.67,0.34,0.04,5.6,68.46,0,,0,,0,0.0,0.0,0.0,,,1.47,,,0.0,0.0,0.0,0.0,0,0.0
W. Swedberg,Celta de Vigo,Hammarby,"AMF, LCMF, RCMF",22,5000000,2029-06-30,19,820,2,3.01,0,0.78,27.44,47.2,Sweden,Sweden,right,187,75,no,8.67,10.1,58.7,4.28,38.46,0.11,0.15,0.22,2.63,3.6,2.2,2,0.22,0,0.0,4.39,0.22,2,0.22,0.33,0,0.0,20,2.2,25.0,10.0,0.0,1.54,57.14,0.77,42.86,0.55,80.0,0.66,4.61,54.76,9.99,43.96,3.62,2.2,1.43,25.79,0.88,2.63,33.37,83.22,11.09,71.29,7.68,94.29,8.23,88.0,29.85,86.76,2.09,52.63,16.63,21.16,0.09,0.66,0.0,0.0,1.32,33.33,0.22,4.28,71.79,3.4,48.39,1.1,20.0,1.21,0.99,4.61,76.19,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.0,0.0,0.0,0.0,0,0.0
A. Yusuf,New England,IFK Göteborg,"RCMF, LCMF",26,5000000,2027-12-31,10,803,0,0.63,1,0.26,24.43,50.46,Nigeria,Nigeria,right,173,66,no,7.96,7.96,59.15,1.79,50.0,0.45,0.52,0.0,2.8,3.25,1.91,0,0.0,0,0.0,2.24,0.0,0,0.0,0.07,0,0.0,8,0.9,12.5,0.0,0.11,0.9,25.0,0.45,0.0,0.34,33.33,0.0,2.91,53.85,9.53,47.06,1.12,2.47,1.57,38.67,0.22,1.79,55.26,91.68,15.69,90.0,8.74,97.44,21.52,93.23,51.33,94.76,3.25,58.62,17.92,27.83,0.03,0.34,0.0,0.0,0.34,100.0,0.11,7.85,85.71,1.34,66.67,0.45,50.0,0.78,0.11,6.72,85.0,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.11,0,0.0
Y. Ayari,Brighton,AIK,"RCMF, RW, RDMF",22,4500000,2027-06-30,12,347,0,0.2,0,0.16,27.23,49.52,Sweden,"Sweden, Tunisia",right,172,69,no,13.49,11.15,62.79,5.71,50.0,1.3,2.0,0.26,5.19,8.0,2.59,0,0.0,0,0.0,1.82,0.0,0,0.0,0.05,0,0.0,4,1.04,0.0,0.0,0.0,3.11,16.67,0.0,0.0,3.11,16.67,0.26,2.85,45.45,6.48,40.0,0.78,0.52,0.52,34.5,0.52,1.56,49.02,76.19,15.56,70.0,6.22,95.83,17.9,78.26,40.98,85.44,5.19,35.0,22.06,34.5,0.04,0.52,0.0,0.0,0.0,0.0,0.0,8.56,57.58,4.93,26.32,1.56,16.67,1.04,0.52,7.52,65.52,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
J. Ondrejka,Parma,Elfsborg,"RAMF, LAMF",23,4000000,2029-06-30,28,930,3,2.11,1,1.47,25.26,49.81,Sweden,Sweden,right,180,70,no,7.74,6.58,54.41,1.94,35.0,0.1,0.12,0.19,4.06,4.9,1.35,0,0.0,0,0.0,6.19,0.29,3,0.29,0.2,0,0.0,32,3.1,40.63,9.375,0.1,2.61,29.63,1.55,18.75,0.97,40.0,0.29,7.65,53.16,13.74,51.41,5.03,3.0,1.55,13.35,2.81,2.52,19.74,69.61,4.16,62.79,3.39,85.71,7.74,66.25,16.55,77.19,0.68,28.57,16.5,8.83,0.14,0.87,0.0,0.0,0.29,33.33,0.58,1.06,72.73,2.61,59.26,0.29,33.33,1.45,0.87,3.68,65.79,1,,1,,0,0.0,0.81,0.08,,,0.0,,,0.0,0.0,0.0,0.19,0,0.0
B. Traoré,New York City,Häcken,"RAMF, RW, CF",23,4000000,2030-06-30,27,1450,3,3.48,3,2.23,31.28,44.64,Côte d'Ivoire,Côte d'Ivoire,right,172,68,no,7.14,8.94,53.47,1.99,31.25,0.0,0.0,0.06,2.36,3.03,1.61,1,0.06,0,0.0,6.21,0.19,3,0.19,0.22,0,0.0,35,2.17,34.29,8.571,0.19,2.17,28.57,0.25,25.0,1.92,29.03,0.37,8.81,52.82,15.02,46.69,2.98,3.04,2.3,16.7,1.3,1.37,24.02,74.94,6.7,71.3,4.9,88.61,5.9,65.26,21.35,79.36,0.5,87.5,15.53,8.43,0.14,1.12,0.06,0.06,0.56,33.33,0.5,2.23,75.0,2.11,50.0,0.5,37.5,1.3,0.74,3.1,74.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
I. Jóhannesson,Köln,IFK Norrköping,LCMF,23,3500000,2030-06-30,15,1407,2,2.24,3,2.11,11.07,46.82,England,"England, Iceland",left,184,72,no,5.82,3.97,53.23,1.54,45.83,0.51,0.75,0.51,3.2,4.67,0.64,3,0.19,0,0.0,1.98,0.13,2,0.13,0.14,0,0.0,23,1.47,34.78,8.696,0.19,2.75,20.93,2.3,22.22,0.45,14.29,0.58,0.64,90.0,2.69,52.38,1.54,0.64,0.51,46.31,0.58,0.9,57.44,82.96,15.22,71.85,10.75,96.43,23.48,83.92,49.25,88.96,5.82,58.24,18.96,38.86,0.14,1.22,0.06,0.06,0.77,41.67,0.38,9.21,72.92,3.2,36.0,1.41,40.91,0.77,0.58,8.38,80.92,0,,0,,0,0.0,0.0,0.0,,,0.64,,,0.96,0.26,25.0,2.37,0,0.0
K. Lund,Birmingham City,Häcken,"LB, LWB",24,3500000,2030-06-30,15,1324,0,0.37,1,0.86,18.76,54.35,Denmark,"Denmark, United States",left,184,65,no,9.65,6.53,62.5,3.47,52.94,0.27,0.33,0.14,5.3,6.34,0.82,2,0.14,0,0.0,1.9,0.0,0,0.0,0.02,0,0.0,5,0.34,40.0,0.0,0.07,2.38,28.57,2.31,29.41,0.07,0.0,0.2,1.9,57.14,5.44,58.75,1.36,1.16,0.68,30.79,1.97,1.7,44.25,80.18,14.75,65.9,8.5,96.0,14.55,85.51,37.73,86.85,4.15,49.18,18.57,35.66,0.06,0.54,0.0,0.0,0.07,0.0,0.2,4.35,57.81,2.38,48.57,0.34,60.0,0.75,0.75,7.75,57.89,0,,0,,0,0.0,0.0,0.0,,,0.75,,,0.0,0.0,0.0,0.0,0,0.0
