Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Deossa,Real Betis,Atlético Nacional,"LW, LCMF, LDMF",26,4000000,2030-06-30,38,3027,5,1.39,3,3.34,24.38,49.27,Colombia,Colombia,left,178,74,no,7.64,6.36,61.21,2.47,45.78,0.09,0.12,0.15,3.66,4.87,1.13,10,0.3,0,0.0,4.19,0.15,5,0.15,0.04,0,0.0,54,1.61,29.63,9.259,0.09,1.31,36.36,1.19,32.5,0.12,75.0,0.24,5.44,56.83,12.81,45.71,0.86,3.06,1.9,18.61,0.98,2.32,28.69,77.1,9.72,69.72,4.13,89.21,9.51,79.69,24.56,81.72,2.88,55.67,19.54,30.48,0.1,0.95,0.03,0.03,0.51,29.41,0.42,5.89,67.68,1.9,48.44,0.74,32.0,0.68,0.45,5.59,79.79,0,,0,,0,0.0,0.0,0.0,,,0.59,,,0.06,0.0,0.0,0.15,0,0.0
E. Cetré,Estudiantes,Medellín,"RAMF, LAMF, RW",28,3500000,2028-12-31,52,3671,20,16.3,5,6.31,17.87,46.64,Colombia,Colombia,right,171,79,no,4.27,3.33,59.56,1.69,39.13,0.42,0.7,0.05,1.86,3.11,0.56,8,0.2,0,0.0,5.22,0.49,7,0.17,0.4,1,0.02,110,2.7,40.0,18.182,0.12,3.19,32.31,1.23,38.0,1.96,28.75,0.44,5.27,57.67,10.98,45.76,1.99,1.77,0.39,18.04,2.3,1.96,23.95,75.13,5.03,62.44,5.37,91.78,8.63,71.88,19.32,83.38,1.72,54.29,18.7,27.59,0.15,1.54,0.1,0.0,0.37,20.0,0.42,2.3,60.64,3.36,43.07,0.61,28.0,0.78,1.05,3.9,81.13,0,,0,,0,0.0,0.0,0.0,,,0.02,,,1.91,0.37,33.33,2.65,14,92.857
J. Quintero,River Plate,Junior,"AMF, RCMF",33,2500000,2027-12-31,6,599,1,1.13,0,2.32,13.67,50.55,Colombia,Colombia,left,168,70,no,1.8,2.25,40.0,0.45,0.0,0.3,0.56,0.0,0.6,1.11,0.9,1,0.15,0,0.0,5.26,0.15,1,0.15,0.17,0,0.0,26,3.91,19.23,3.846,0.0,1.65,45.45,0.15,100.0,1.5,40.0,0.0,5.41,58.33,10.52,54.29,0.9,4.36,1.2,45.68,0.75,2.4,53.19,79.38,21.34,73.24,6.76,84.44,17.13,84.21,42.67,84.51,8.86,61.02,19.42,35.19,0.35,2.55,0.15,0.0,2.1,28.57,1.2,14.27,74.74,5.41,50.0,4.21,32.14,2.1,0.9,12.17,91.36,0,,0,,0,0.0,0.0,0.0,,,0.15,,,3.31,1.8,25.0,3.61,0,0.0
S. Mele,Monterrey,Junior,GK,28,2500000,2029-06-30,20,2002,0,0.0,0,0.0,0.49,90.91,Uruguay,"Uruguay, Italy",right,185,78,no,1.03,0.09,50.0,0.27,100.0,0.04,0.07,0.0,0.94,1.48,0.04,2,0.09,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,100.0,0.0,0.0,0.0,8.68,0.18,0.22,14.84,82.73,7.51,70.06,0.04,100.0,6.74,96.0,10.07,96.88,4.77,52.83,32.25,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,42.5,0.27,0.0,0.13,0.0,0.0,0.0,2.97,63.64,20,0.9,83,3.73,6,75.9,22.59,1.02,2.59,0.116,0.04,1.26,0.27,,,,0.0,0,0.0
J. Portilla,Athletico Paranaense,América de Cali,"RCMF, LCMF",27,2500000,2028-12-31,39,3451,1,1.79,0,0.98,16.09,53.16,Colombia,Colombia,right,183,75,no,8.68,7.15,60.58,1.46,50.0,0.16,0.24,0.18,4.2,6.54,1.07,12,0.31,0,0.0,1.54,0.03,1,0.03,0.05,0,0.0,41,1.07,29.27,2.439,0.0,0.55,28.57,0.13,40.0,0.42,25.0,0.03,1.8,56.52,4.98,48.17,0.5,2.09,0.6,32.44,0.68,0.99,45.72,85.23,15.52,77.31,6.29,92.53,15.62,88.48,41.88,88.73,3.31,49.61,17.02,32.98,0.03,0.42,0.0,0.0,0.18,28.57,0.05,8.71,79.34,1.33,45.1,0.42,25.0,0.42,0.1,7.8,78.26,0,,0,,0,0.0,0.0,0.0,,,0.31,,,0.0,0.0,0.0,0.05,0,0.0
Deiber Caicedo,Junior,Junior,"LAMF, RAMF, LWF",26,2400000,2027-12-31,24,1975,5,6.62,8,4.52,14.95,40.55,Colombia,Colombia,right,166,65,no,3.33,3.19,65.71,1.5,21.21,0.0,0.0,0.0,1.23,1.97,0.27,0,0.0,0,0.0,3.65,0.23,5,0.23,0.3,0,0.0,44,2.01,43.18,11.364,0.36,2.01,43.18,1.05,39.13,0.96,47.62,0.27,3.6,51.9,8.89,36.92,3.05,2.92,1.09,18.82,2.32,1.0,23.88,81.68,4.78,71.43,6.52,93.71,7.43,80.37,20.83,86.87,1.05,52.17,17.28,20.16,0.21,1.32,0.05,0.05,0.27,16.67,0.68,1.69,67.57,1.55,50.0,0.41,22.22,0.55,0.77,2.37,76.92,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.64,0.23,40.0,0.87,0,0.0
A. Llinás,Millonarios,Millonarios,RCB,28,2200000,2029-06-30,35,3231,3,4.18,0,0.03,13.45,63.15,Colombia,"Colombia, Spain",right,188,73,no,10.08,6.82,74.29,3.84,53.62,0.56,0.79,0.72,4.46,6.31,0.61,6,0.17,0,0.0,0.39,0.08,3,0.08,0.12,1,0.03,18,0.5,44.44,16.667,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.19,85.71,0.84,56.67,0.72,0.5,0.0,25.71,0.14,0.39,37.69,89.21,18.3,84.47,1.56,100.0,14.01,95.83,34.57,92.18,3.09,56.76,19.04,33.41,0.0,0.06,0.0,0.03,0.08,0.0,0.0,4.01,80.56,0.14,20.0,0.14,20.0,0.0,0.0,7.21,72.97,0,,0,,0,0.0,0.0,0.0,,,1.23,,,0.0,0.0,0.0,0.0,0,0.0
Á. Montero,Boca Juniors,Millonarios,GK,31,2200000,2030-06-30,39,3865,0,0.0,0,0.0,0.72,87.1,Colombia,Colombia,right,196,85,no,1.63,0.07,66.67,0.35,86.67,0.0,0.0,0.0,1.58,2.23,0.0,3,0.07,0,0.0,0.07,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,100.0,0.23,100.0,0.0,0.0,0.0,6.29,0.09,0.12,14.32,80.16,8.94,71.35,0.0,0.0,5.1,95.43,9.59,97.09,4.66,46.5,35.91,55.67,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.35,38.61,0.4,11.76,0.26,27.27,0.05,0.0,3.28,70.92,34,0.79,153,3.56,14,77.78,35.19,0.82,1.19,0.028,0.0,1.21,0.35,,,,0.0,0,0.0
D. Ruiz,CSKA Moskva,Millonarios,"LAMF, AMF, LW",24,2000000,2027-06-30,15,1271,1,1.85,3,4.9,18.62,40.68,Colombia,Colombia,left,171,69,yes,6.02,5.52,53.85,0.57,25.0,1.06,1.5,0.0,1.98,2.8,0.28,2,0.14,0,0.0,4.46,0.07,1,0.07,0.13,0,0.0,26,1.84,34.62,3.846,0.21,3.19,37.78,2.62,37.84,0.57,37.5,0.21,4.32,45.9,10.34,38.36,1.91,1.77,0.57,33.63,1.49,2.12,40.01,76.46,13.1,65.95,5.66,95.0,11.83,79.64,31.37,84.88,5.52,50.0,18.18,31.02,0.35,2.55,0.07,0.0,0.99,64.29,0.64,7.79,65.45,4.74,49.25,2.41,32.35,1.35,1.2,7.22,86.27,0,,0,,0,0.0,0.0,0.0,,,0.07,,,1.7,0.07,100.0,3.26,0,0.0
K. Velasco,Puebla,Deportivo Cali,"AMF, RAMF, CF",29,1800000,,20,1815,6,5.98,2,5.78,21.37,44.78,Colombia,Colombia,left,172,65,no,4.86,4.91,59.6,2.43,34.69,0.15,0.24,0.1,1.79,2.91,1.09,4,0.2,0,0.0,4.61,0.3,3,0.15,0.3,0,0.0,43,2.13,37.21,13.953,0.1,2.83,42.11,0.64,46.15,2.18,40.91,0.6,3.82,50.65,11.65,43.83,2.13,2.43,0.6,31.69,1.54,2.23,42.2,80.85,12.74,70.04,8.78,96.61,13.29,81.72,35.85,86.86,3.62,52.05,18.43,43.13,0.29,2.38,0.1,0.0,1.59,43.75,0.74,7.39,69.8,4.12,46.99,2.03,41.46,1.24,1.04,6.6,86.47,0,,0,,0,0.0,0.0,0.0,,,0.1,,,1.39,0.3,33.33,3.12,4,75.0
